,Mobility Profile
2016-01-01 18:39:00+00:00,567390.8550704726
2016-01-01 18:40:00+00:00,536059.1453639045
2016-01-01 18:41:00+00:00,507692.70436154056
2016-01-01 18:42:00+00:00,561983.3329524738
2016-01-01 18:43:00+00:00,551691.965392893
2016-01-01 18:44:00+00:00,539171.9347630185
2016-01-01 18:45:00+00:00,524011.2566806699
2016-01-01 18:46:00+00:00,538587.2031254575
2016-01-01 18:47:00+00:00,537754.3907432345
2016-01-01 18:48:00+00:00,528330.9558421351
2016-01-01 18:49:00+00:00,514964.0711834152
2016-01-01 18:50:00+00:00,528768.539576649
2016-01-01 18:51:00+00:00,545134.3134549686
2016-01-01 18:52:00+00:00,525165.3408016667
2016-01-01 18:53:00+00:00,519613.1491873126
2016-01-01 18:54:00+00:00,493125.19588160084
2016-01-01 18:55:00+00:00,515752.0897789948
2016-01-01 18:56:00+00:00,475213.24316983577
2016-01-01 18:57:00+00:00,443408.0002832914
2016-01-01 18:58:00+00:00,435322.4778597212
2016-01-01 18:59:00+00:00,409214.4753931476
2016-01-01 19:00:00+00:00,405000.9930063772
2016-01-01 19:01:00+00:00,406183.4273108176
2016-01-01 19:02:00+00:00,391761.8916388521
2016-01-01 19:03:00+00:00,392075.5648153378
2016-01-01 19:04:00+00:00,366493.3836940559
2016-01-01 19:05:00+00:00,348862.3562152713
2016-01-01 19:06:00+00:00,332817.8470562117
2016-01-01 19:07:00+00:00,311102.77130694425
2016-01-01 19:08:00+00:00,311801.5956277232
2016-01-01 19:09:00+00:00,320619.6989763993
2016-01-01 19:10:00+00:00,325780.7456244235
2016-01-01 19:11:00+00:00,310043.1507324309
2016-01-01 19:12:00+00:00,318629.13834030245
2016-01-01 19:13:00+00:00,332559.7084739479
2016-01-01 19:14:00+00:00,293104.3392309071
2016-01-01 19:15:00+00:00,301691.4567826173
2016-01-01 19:16:00+00:00,290945.30732177774
2016-01-01 19:17:00+00:00,283321.45327939204
2016-01-01 19:18:00+00:00,316907.53198928724
2016-01-01 19:19:00+00:00,285738.63129576546
2016-01-01 19:20:00+00:00,265573.3876323545
2016-01-01 19:21:00+00:00,258643.35609766265
2016-01-01 19:22:00+00:00,258643.3504125126
2016-01-01 19:23:00+00:00,253398.6459447349
2016-01-01 19:24:00+00:00,242625.4566108781
2016-01-01 19:25:00+00:00,242625.4543368181
2016-01-01 19:26:00+00:00,250053.1660075963
2016-01-01 19:27:00+00:00,261262.76260337958
2016-01-01 19:28:00+00:00,239277.15724060498
2016-01-01 19:29:00+00:00,249615.30746551463
2016-01-01 19:30:00+00:00,270691.2614214737
2016-01-01 19:31:00+00:00,279005.04206606006
2016-01-01 19:32:00+00:00,300492.5500835627
2016-01-01 19:33:00+00:00,282048.8781570886
2016-01-01 19:34:00+00:00,304059.7694720387
2016-01-01 19:35:00+00:00,312258.61384234147
2016-01-01 19:36:00+00:00,285355.24011128885
2016-01-01 19:37:00+00:00,277405.3177369567
2016-01-01 19:38:00+00:00,275550.7869295352
2016-01-01 19:39:00+00:00,301766.8301546322
2016-01-01 19:40:00+00:00,314169.022415911
2016-01-01 19:41:00+00:00,297200.01411489403
2016-01-01 19:42:00+00:00,296796.468793363
2016-01-01 19:43:00+00:00,318854.2521261127
2016-01-01 19:44:00+00:00,318619.52509717765
2016-01-01 19:45:00+00:00,319588.1027033868
2016-01-01 19:46:00+00:00,287483.72599536984
2016-01-01 19:47:00+00:00,289090.4447327676
2016-01-01 19:48:00+00:00,279033.22544785694
2016-01-01 19:49:00+00:00,295310.3521001795
2016-01-01 19:50:00+00:00,318757.6121080162
2016-01-01 19:51:00+00:00,300383.3967407149
2016-01-01 19:52:00+00:00,300383.39446665486
2016-01-01 19:53:00+00:00,295585.1830019389
2016-01-01 19:54:00+00:00,295585.17390569893
2016-01-01 19:55:00+00:00,319772.96727033064
2016-01-01 19:56:00+00:00,319772.96499627066
2016-01-01 19:57:00+00:00,319772.9593111206
2016-01-01 19:58:00+00:00,311884.36237461056
2016-01-01 19:59:00+00:00,311884.35896352056
2016-01-01 20:00:00+00:00,303618.27846688154
2016-01-01 20:01:00+00:00,304499.4771996033
2016-01-01 20:02:00+00:00,291142.94256817584
2016-01-01 20:03:00+00:00,319777.3369889908
2016-01-01 20:04:00+00:00,308495.2215473098
2016-01-01 20:05:00+00:00,296604.63341590314
2016-01-01 20:06:00+00:00,316684.8860126743
2016-01-01 20:07:00+00:00,306670.8342982115
2016-01-01 20:08:00+00:00,319370.7060474085
2016-01-01 20:09:00+00:00,308214.84230155475
2016-01-01 20:10:00+00:00,309269.55536427564
2016-01-01 20:11:00+00:00,327882.60486499424
2016-01-01 20:12:00+00:00,302303.76004986936
2016-01-01 20:13:00+00:00,283586.830170665
2016-01-01 20:14:00+00:00,317620.6587217555
2016-01-01 20:15:00+00:00,299785.02068971394
2016-01-01 20:16:00+00:00,275999.07909020974
2016-01-01 20:17:00+00:00,309148.6477663563
2016-01-01 20:18:00+00:00,336790.42276315414
2016-01-01 20:19:00+00:00,317280.24564670236
2016-01-01 20:20:00+00:00,335236.6540865331
2016-01-01 20:21:00+00:00,336119.00661889336
2016-01-01 20:22:00+00:00,314052.049881207
2016-01-01 20:23:00+00:00,294145.34242893785
2016-01-01 20:24:00+00:00,305336.6074143357
2016-01-01 20:25:00+00:00,273076.67428774125
2016-01-01 20:26:00+00:00,303783.8754591665
2016-01-01 20:27:00+00:00,279001.8814000458
2016-01-01 20:28:00+00:00,267373.92187146784
2016-01-01 20:29:00+00:00,277340.1605526777
2016-01-01 20:30:00+00:00,298134.1586309931
2016-01-01 20:31:00+00:00,264461.99515265797
2016-01-01 20:32:00+00:00,289451.41458338057
2016-01-01 20:33:00+00:00,308384.62850449764
2016-01-01 20:34:00+00:00,341399.1263618122
2016-01-01 20:35:00+00:00,336213.31460421305
2016-01-01 20:36:00+00:00,318102.7802741712
2016-01-01 20:37:00+00:00,324372.066791732
2016-01-01 20:38:00+00:00,335568.5506179826
2016-01-01 20:39:00+00:00,332758.50169286714
2016-01-01 20:40:00+00:00,334399.0978505572
2016-01-01 20:41:00+00:00,416355.3214377379
2016-01-01 20:42:00+00:00,449574.73994022753
2016-01-01 20:43:00+00:00,430164.5928996838
2016-01-01 20:44:00+00:00,453310.8731604914
2016-01-01 20:45:00+00:00,450584.61323178234
2016-01-01 20:46:00+00:00,447859.4142384581
2016-01-01 20:47:00+00:00,443316.66550132574
2016-01-01 20:48:00+00:00,419752.3106391447
2016-01-01 20:49:00+00:00,413745.83098458947
2016-01-01 20:50:00+00:00,400175.2758746886
2016-01-01 20:51:00+00:00,400664.92274850653
2016-01-01 20:52:00+00:00,352510.8964242389
2016-01-01 20:53:00+00:00,355723.2450384853
2016-01-01 20:54:00+00:00,362185.60404186085
2016-01-01 20:55:00+00:00,408588.5236118298
2016-01-01 20:56:00+00:00,386604.59670329525
2016-01-01 20:57:00+00:00,416168.03067957505
2016-01-01 20:58:00+00:00,412889.48193307116
2016-01-01 20:59:00+00:00,446039.3397370435
2016-01-01 21:00:00+00:00,467626.05563310604
2016-01-01 21:01:00+00:00,484265.6764895285
2016-01-01 21:02:00+00:00,481622.61870996456
2016-01-01 21:03:00+00:00,501631.83783679135
2016-01-01 21:04:00+00:00,457009.3215043401
2016-01-01 21:05:00+00:00,392084.9918233105
2016-01-01 21:06:00+00:00,402187.78013831243
2016-01-01 21:07:00+00:00,378297.55736819585
2016-01-01 21:08:00+00:00,387500.2528869145
2016-01-01 21:09:00+00:00,392771.0161179381
2016-01-01 21:10:00+00:00,359310.149682297
2016-01-01 21:11:00+00:00,397578.610399846
2016-01-01 21:12:00+00:00,403821.6344199446
2016-01-01 21:13:00+00:00,394964.6851854857
2016-01-01 21:14:00+00:00,395123.3269584028
2016-01-01 21:15:00+00:00,375881.6985397396
2016-01-01 21:16:00+00:00,356492.59994505916
2016-01-01 21:17:00+00:00,347055.9484760331
2016-01-01 21:18:00+00:00,386586.49585302663
2016-01-01 21:19:00+00:00,356123.64358084253
2016-01-01 21:20:00+00:00,355485.91284747556
2016-01-01 21:21:00+00:00,321816.7559198391
2016-01-01 21:22:00+00:00,354384.3258330187
2016-01-01 21:23:00+00:00,362362.4499872994
2016-01-01 21:24:00+00:00,352827.1766465655
2016-01-01 21:25:00+00:00,345045.83228188177
2016-01-01 21:26:00+00:00,297965.8289450955
2016-01-01 21:27:00+00:00,295648.89477939554
2016-01-01 21:28:00+00:00,275713.90804995457
2016-01-01 21:29:00+00:00,279675.50200037326
2016-01-01 21:30:00+00:00,290870.34679496445
2016-01-01 21:31:00+00:00,289280.0720590083
2016-01-01 21:32:00+00:00,283751.7953986759
2016-01-01 21:33:00+00:00,315587.4322790117
2016-01-01 21:34:00+00:00,351004.13252839353
2016-01-01 21:35:00+00:00,344505.66204100684
2016-01-01 21:36:00+00:00,309917.8594286561
2016-01-01 21:37:00+00:00,321466.6531846954
2016-01-01 21:38:00+00:00,309568.65871583356
2016-01-01 21:39:00+00:00,278998.5022063944
2016-01-01 21:40:00+00:00,286228.38015198277
2016-01-01 21:41:00+00:00,268993.49580076087
2016-01-01 21:42:00+00:00,280642.3456409883
2016-01-01 21:43:00+00:00,289409.7413679343
2016-01-01 21:44:00+00:00,274617.47932168964
2016-01-01 21:45:00+00:00,298781.79041464353
2016-01-01 21:46:00+00:00,272935.7748131891
2016-01-01 21:47:00+00:00,277495.37805733655
2016-01-01 21:48:00+00:00,278928.962909863
2016-01-01 21:49:00+00:00,263502.512293707
2016-01-01 21:50:00+00:00,239408.9219740117
2016-01-01 21:51:00+00:00,217982.7085091639
2016-01-01 21:52:00+00:00,198539.07959148893
2016-01-01 21:53:00+00:00,205624.86391618062
2016-01-01 21:54:00+00:00,183257.36860063137
2016-01-01 21:55:00+00:00,195047.0676956303
2016-01-01 21:56:00+00:00,210874.92181503738
2016-01-01 21:57:00+00:00,234009.39686501058
2016-01-01 21:58:00+00:00,230859.7132974851
2016-01-01 21:59:00+00:00,198620.65215245044
2016-01-01 22:00:00+00:00,199317.9864262272
2016-01-01 22:01:00+00:00,235666.3113004188
2016-01-01 22:02:00+00:00,254125.03507891716
2016-01-01 22:03:00+00:00,233562.60915643562
2016-01-01 22:04:00+00:00,227594.29427033095
2016-01-01 22:05:00+00:00,234620.1743409705
2016-01-01 22:06:00+00:00,247603.24931829565
2016-01-01 22:07:00+00:00,237594.0481348699
2016-01-01 22:08:00+00:00,236082.83118864967
2016-01-01 22:09:00+00:00,225674.9412374503
2016-01-01 22:10:00+00:00,261182.06092557518
2016-01-01 22:11:00+00:00,286198.13363368536
2016-01-01 22:12:00+00:00,289371.92489112826
2016-01-01 22:13:00+00:00,276485.9875702012
2016-01-01 22:14:00+00:00,248665.68487975045
2016-01-01 22:15:00+00:00,253970.28723735228
2016-01-01 22:16:00+00:00,277089.03535055334
2016-01-01 22:17:00+00:00,338814.36393436714
2016-01-01 22:18:00+00:00,320338.0740240786
2016-01-01 22:19:00+00:00,297308.1824541818
2016-01-01 22:20:00+00:00,339007.22403556295
2016-01-01 22:21:00+00:00,354312.7275020767
2016-01-01 22:22:00+00:00,346932.11046255217
2016-01-01 22:23:00+00:00,344643.03545910714
2016-01-01 22:24:00+00:00,333073.2905300613
2016-01-01 22:25:00+00:00,241970.42900259717
2016-01-01 22:26:00+00:00,263999.73863843846
2016-01-01 22:27:00+00:00,211824.18461277633
2016-01-01 22:28:00+00:00,206878.8966837099
2016-01-01 22:29:00+00:00,206381.79143800438
2016-01-01 22:30:00+00:00,235268.55136050042
2016-01-01 22:31:00+00:00,237219.28202947555
2016-01-01 22:32:00+00:00,263092.1844754719
2016-01-01 22:33:00+00:00,294657.67362878757
2016-01-01 22:34:00+00:00,304581.6234404549
2016-01-01 22:35:00+00:00,305683.56937900535
2016-01-01 22:36:00+00:00,250359.92117381687
2016-01-01 22:37:00+00:00,240657.36529281698
2016-01-01 22:38:00+00:00,220448.73815880186
2016-01-01 22:39:00+00:00,177709.07471024434
2016-01-01 22:40:00+00:00,144485.7281207038
2016-01-01 22:41:00+00:00,104672.85376129963
2016-01-01 22:42:00+00:00,96695.76793399673
2016-01-01 22:43:00+00:00,85016.74900342281
2016-01-01 22:44:00+00:00,51669.757270074166
2016-01-01 22:45:00+00:00,62584.5821307494
2016-01-01 22:46:00+00:00,90093.65200416601
2016-01-01 22:47:00+00:00,79868.4764567857
2016-01-01 22:48:00+00:00,129375.5332789101
2016-01-01 22:49:00+00:00,163430.17609951206
2016-01-01 22:50:00+00:00,167398.24023375104
2016-01-01 22:51:00+00:00,161833.85505104825
2016-01-01 22:52:00+00:00,170022.02134302285
2016-01-01 22:53:00+00:00,170207.72722944545
2016-01-01 22:54:00+00:00,198671.82096133064
2016-01-01 22:55:00+00:00,144736.44603719033
2016-01-01 22:56:00+00:00,154032.31164544713
2016-01-01 22:57:00+00:00,128152.11138089931
2016-01-01 22:58:00+00:00,104910.2747693015
2016-01-01 22:59:00+00:00,103259.37226467523
2016-01-01 23:00:00+00:00,103259.37226467523
2016-01-01 23:01:00+00:00,103291.86306460468
2016-01-01 23:02:00+00:00,103291.86306460468
2016-01-01 23:03:00+00:00,103291.86306460468
2016-01-01 23:04:00+00:00,103291.86306460468
2016-01-01 23:05:00+00:00,103291.86306460468
2016-01-01 23:06:00+00:00,103291.86306460468
2016-01-01 23:07:00+00:00,103291.86306460468
2016-01-01 23:08:00+00:00,103291.86306460468
2016-01-01 23:09:00+00:00,103291.86306460468
2016-01-01 23:10:00+00:00,103291.86306460468
2016-01-01 23:11:00+00:00,103291.86306460468
2016-01-01 23:12:00+00:00,103291.86306460468
2016-01-01 23:13:00+00:00,103291.86306460468
2016-01-01 23:14:00+00:00,103291.86306460468
2016-01-01 23:15:00+00:00,103291.86306460468
2016-01-01 23:16:00+00:00,103291.86306460468
2016-01-01 23:17:00+00:00,103291.86306460468
2016-01-01 23:18:00+00:00,103291.86306460468
2016-01-01 23:19:00+00:00,103291.86306460468
2016-01-01 23:20:00+00:00,103291.86306460468
2016-01-01 23:21:00+00:00,103291.86306460468
2016-01-01 23:22:00+00:00,103291.86306460468
2016-01-01 23:23:00+00:00,103291.86306460468
2016-01-01 23:24:00+00:00,103291.86306460468
2016-01-01 23:25:00+00:00,103291.86306460468
2016-01-01 23:26:00+00:00,103291.86306460468
2016-01-01 23:27:00+00:00,103291.86306460468
2016-01-01 23:28:00+00:00,103291.86306460468
2016-01-01 23:29:00+00:00,103291.86306460468
2016-01-01 23:30:00+00:00,103291.86306460468
2016-01-01 23:31:00+00:00,103291.86306460468
2016-01-01 23:32:00+00:00,103291.86306460468
2016-01-01 23:33:00+00:00,103291.86306460468
2016-01-01 23:34:00+00:00,103291.86306460468
2016-01-01 23:35:00+00:00,103291.86306460468
2016-01-01 23:36:00+00:00,103291.86306460468
2016-01-01 23:37:00+00:00,103291.86306460468
2016-01-01 23:38:00+00:00,103291.86306460468
2016-01-01 23:39:00+00:00,103291.86306460468
2016-01-01 23:40:00+00:00,103291.86306460468
2016-01-01 23:41:00+00:00,103291.86306460468
2016-01-01 23:42:00+00:00,103291.86306460468
2016-01-01 23:43:00+00:00,103291.86306460468
2016-01-01 23:44:00+00:00,103291.86306460468
2016-01-01 23:45:00+00:00,103291.86306460468
2016-01-01 23:46:00+00:00,103291.86306460468
2016-01-01 23:47:00+00:00,103291.86306460468
2016-01-01 23:48:00+00:00,103291.86306460468
2016-01-01 23:49:00+00:00,103291.86306460468
2016-01-01 23:50:00+00:00,103291.86306460468
2016-01-01 23:51:00+00:00,103291.86306460468
2016-01-01 23:52:00+00:00,103291.86306460468
2016-01-01 23:53:00+00:00,103291.86306460468
2016-01-01 23:54:00+00:00,103291.86306460468
2016-01-01 23:55:00+00:00,103291.86306460468
2016-01-01 23:56:00+00:00,103291.86306460468
2016-01-01 23:57:00+00:00,103291.86306460468
2016-01-01 23:58:00+00:00,103291.86306460468
2016-01-01 23:59:00+00:00,103291.86306460468
